"id","start","end","created_at","user_id","seat_id","title","sit_stand","has_monitor"
4219,"2024-01-26 15:26:05.179015","2024-01-26 17:24:38.346968","2024-01-26 15:26:05.186433",632,17,"Standing Desk with Monitor",True,True
4220,"2024-01-26 15:29:31.847151","2024-01-26 16:02:18.755095","2024-01-26 15:29:31.85314",144,8,"Sitting Desk with Monitor",False,True
4221,"2024-01-26 15:32:55.143297","2024-01-26 17:32:53.499","2024-01-26 15:32:55.150031",163,6,"Sitting Desk with Monitor",False,True
4222,"2024-01-26 16:07:37.16592","2024-01-26 18:00:00","2024-01-26 16:07:37.17598",245,4,"Sitting Desk with Monitor",False,True
4223,"2024-01-26 16:48:11.451545","2024-01-26 18:00:00","2024-01-26 16:48:11.459366",261,3,"Sitting Desk with Monitor",False,True
4224,"2024-01-26 17:21:37.634067","2024-01-26 18:00:00","2024-01-26 17:21:37.64011",295,2,"Sitting Desk with Monitor",False,True
4225,"2024-01-26 17:22:16.426296","2024-01-26 18:00:00","2024-01-26 17:22:16.434811",161,34,"Communal Area Seat",False,False
4226,"2024-01-29 10:06:18.721903","2024-01-29 10:23:03.136189","2024-01-29 10:06:18.728268",415,5,"Sitting Desk with Monitor",False,True
4228,"2024-01-29 10:15:34.379153","2024-01-29 12:15:33.579","2024-01-29 10:15:34.385264",227,7,"Sitting Desk with Monitor",False,True
4229,"2024-01-29 10:53:03.58909","2024-01-29 11:02:31.255586","2024-01-29 10:53:03.594887",132,20,"Communal Area Seat",False,False
4230,"2024-01-29 11:02:21.917521","2024-01-29 12:51:42.691182","2024-01-29 11:02:21.925542",551,5,"Sitting Desk with Monitor",False,True
4231,"2024-01-29 11:14:50.941362","2024-01-29 13:11:39.457183","2024-01-29 11:14:50.947804",578,14,"Standing Desk with Monitor",True,True
4232,"2024-01-29 11:27:35.325604","2024-01-29 13:27:32.4","2024-01-29 11:27:35.331648",610,8,"Sitting Desk with Monitor",False,True
4233,"2024-01-29 11:50:49.557868","2024-01-29 12:17:31.498131","2024-01-29 11:50:49.649198",236,4,"Sitting Desk with Monitor",False,True
4234,"2024-01-29 11:52:30.705041","2024-01-29 12:01:03.854749","2024-01-29 11:52:30.715315",133,11,"Sitting Desk with Monitor",False,True
4235,"2024-01-29 12:14:03.215793","2024-01-29 13:52:34.982602","2024-01-29 12:14:03.223564",46,6,"Sitting Desk with Monitor",False,True
4236,"2024-01-29 12:14:37.175698","2024-01-29 14:14:34.645","2024-01-29 12:14:37.183144",306,16,"Standing Desk with Monitor",True,True
4237,"2024-01-29 12:17:26.903672","2024-01-29 14:17:25.618","2024-01-29 12:17:26.911087",230,3,"Sitting Desk with Monitor",False,True
4238,"2024-01-29 12:18:18.034952","2024-01-29 12:59:21.351746","2024-01-29 12:18:18.043832",376,0,"Sitting Desk with Monitor",False,True
4239,"2024-01-29 12:21:02.532331","2024-01-29 13:14:49.979691","2024-01-29 12:21:02.539588",538,7,"Sitting Desk with Monitor",False,True
4240,"2024-01-29 12:34:50.781351","2024-01-29 14:34:48.476","2024-01-29 12:34:50.790539",208,1,"Sitting Desk with Monitor",False,True
4242,"2024-01-29 12:51:22.213175","2024-01-29 14:15:48.842334","2024-01-29 12:51:22.220792",372,11,"Sitting Desk with Monitor",False,True
4243,"2024-01-29 12:56:31.185376","2024-01-29 14:01:27.392854","2024-01-29 12:56:31.19267",551,5,"Sitting Desk with Monitor",False,True
4244,"2024-01-29 13:23:47.727628","2024-01-29 15:23:44.67","2024-01-29 13:23:47.733842",616,40,"Communal Area Seat",False,False
4246,"2024-01-29 13:30:35.506419","2024-01-29 14:28:04.842876","2024-01-29 13:30:35.514287",385,10,"Sitting Desk with Monitor",False,True
4247,"2024-01-29 13:43:54.770037","2024-01-29 14:29:13.508465","2024-01-29 13:43:54.776799",349,9,"Sitting Desk with Monitor",False,True
4248,"2024-01-29 13:44:11.80866","2024-01-29 15:31:34.181634","2024-01-29 13:44:11.816105",613,2,"Sitting Desk with Monitor",False,True
4250,"2024-01-29 14:18:43.446888","2024-01-31 14:23:10.581735","2024-01-29 14:18:43.455646",169,0,"Sitting Desk with Monitor",False,True
4251,"2024-01-29 14:19:00.796713","2024-01-29 15:06:14.723574","2024-01-29 14:19:00.803327",615,17,"Standing Desk with Monitor",True,True
4253,"2024-01-29 14:30:48.427691","2024-01-29 15:12:22.946941","2024-01-29 14:30:48.435092",548,7,"Sitting Desk with Monitor",False,True
4254,"2024-01-29 14:35:34.023924","2024-01-29 16:35:32.475","2024-01-29 14:35:34.030472",299,6,"Sitting Desk with Monitor",False,True
4255,"2024-01-29 14:46:04.253308","2024-01-29 16:46:03.018","2024-01-29 14:46:04.260123",607,8,"Sitting Desk with Monitor",False,True
4257,"2024-01-29 14:54:32.935163","2024-01-29 16:54:29.209","2024-01-29 14:54:32.943963",311,4,"Sitting Desk with Monitor",False,True
4258,"2024-01-29 14:55:25.456362","2024-01-29 16:55:23.246","2024-01-29 14:55:25.465601",253,3,"Sitting Desk with Monitor",False,True
4259,"2024-01-29 14:59:16.319893","2024-01-29 16:59:13.892","2024-01-29 14:59:16.328334",524,9,"Sitting Desk with Monitor",False,True
4260,"2024-01-29 15:00:16.27672","2024-01-29 17:00:12.292","2024-01-29 15:00:16.285709",637,24,"Communal Area Seat",False,False
4261,"2024-01-29 15:03:09.704585","2024-01-29 16:59:40.933558","2024-01-29 15:03:09.713508",130,11,"Sitting Desk with Monitor",False,True
4262,"2024-01-29 15:04:53.142622","2024-01-29 15:27:42.750006","2024-01-29 15:04:53.153229",280,5,"Sitting Desk with Monitor",False,True
4263,"2024-01-29 15:05:45.592872","2024-01-29 16:09:36.133641","2024-01-29 15:05:45.601339",617,34,"Communal Area Seat",False,False
4264,"2024-01-29 15:09:52.130551","2024-01-29 17:09:51.371","2024-01-29 15:09:52.136892",450,15,"Standing Desk with Monitor",True,True
4266,"2024-01-29 15:24:34.785865","2024-01-29 17:24:33.748","2024-01-29 15:24:34.793264",242,17,"Standing Desk with Monitor",True,True
4268,"2024-01-29 15:26:41.584219","2024-01-29 17:26:40.525","2024-01-29 15:26:41.594061",23,10,"Sitting Desk with Monitor",False,True
4270,"2024-01-29 15:28:16.830185","2024-01-29 18:35:14.723653","2024-01-29 15:28:16.83783",433,14,"Standing Desk with Monitor",True,True
4273,"2024-01-29 15:29:34.112472","2024-01-29 16:42:31.347819","2024-01-29 15:29:34.120406",183,12,"Standing Desk with Monitor",True,True
4274,"2024-01-29 15:30:05.577182","2024-01-29 16:17:56.855542","2024-01-29 15:30:05.586843",370,5,"Sitting Desk with Monitor",False,True
4275,"2024-01-29 15:33:43.457168","2024-01-29 16:02:05.959023","2024-01-29 15:33:43.464763",349,7,"Sitting Desk with Monitor",False,True
4276,"2024-01-29 15:41:58.322575","2024-01-29 17:41:56.155","2024-01-29 15:41:58.330992",375,16,"Standing Desk with Monitor",True,True
4277,"2024-01-29 15:42:41.645626","2024-01-29 17:42:35.948","2024-01-29 15:42:41.664227",150,1,"Sitting Desk with Monitor",False,True
4282,"2024-01-29 15:50:13.38974","2024-01-29 16:56:43.400473","2024-01-29 15:50:13.398182",266,13,"Standing Desk with Monitor",True,True
4285,"2024-01-29 15:51:00.924558","2024-01-29 15:55:02.980206","2024-01-29 15:51:00.933766",135,27,"Communal Area Seat",False,False
4287,"2024-01-29 16:08:07.444508","2024-01-29 18:00:00","2024-01-29 16:08:07.450987",615,23,"Communal Area Seat",False,False
4288,"2024-01-29 16:30:37.688084","2024-01-29 18:00:00","2024-01-29 16:30:37.69627",452,41,"Communal Area Seat",False,False
4290,"2024-01-29 16:31:19.257251","2024-01-29 18:00:00","2024-01-29 16:31:19.264287",241,2,"Sitting Desk with Monitor",False,True
4291,"2024-01-29 16:39:04.91646","2024-01-29 18:00:00","2024-01-29 16:39:04.928642",108,0,"Sitting Desk with Monitor",False,True
4292,"2024-01-29 16:44:34.979877","2024-01-29 18:00:00","2024-01-29 16:44:34.988764",148,6,"Sitting Desk with Monitor",False,True
4294,"2024-01-29 16:52:47.197215","2024-01-29 18:00:00","2024-01-29 16:52:47.204133",330,40,"Communal Area Seat",False,False
4295,"2024-01-29 16:55:13.238345","2024-01-29 18:00:00","2024-01-29 16:55:13.249584",259,5,"Sitting Desk with Monitor",False,True
4296,"2024-01-29 16:59:23.248115","2024-01-29 18:00:00","2024-01-29 16:59:23.255166",234,12,"Standing Desk with Monitor",True,True
4297,"2024-01-29 17:01:06.8509","2024-01-29 17:28:00.963925","2024-01-29 17:01:06.85759",638,22,"Communal Area Seat",False,False
4298,"2024-01-29 17:21:36.223183","2024-01-29 17:55:10.462206","2024-01-29 17:21:36.22938",103,31,"Communal Area Seat",False,False
4301,"2024-01-30 10:56:50.975295","2024-01-30 12:16:32.457782","2024-01-30 10:56:50.984065",349,10,"Sitting Desk with Monitor",False,True
4302,"2024-01-30 11:02:02.387892","2024-01-30 11:57:41.243979","2024-01-30 11:02:02.394372",288,17,"Standing Desk with Monitor",True,True
4303,"2024-01-30 11:04:44.091543","2024-01-30 12:44:21.10028","2024-01-30 11:04:44.098855",227,9,"Sitting Desk with Monitor",False,True
4304,"2024-01-30 11:21:15.490845","2024-01-30 12:50:30.414269","2024-01-30 11:21:15.499018",607,8,"Sitting Desk with Monitor",False,True
4305,"2024-01-30 11:27:23.805037","2024-01-30 13:11:09.211915","2024-01-30 11:27:23.811752",230,6,"Sitting Desk with Monitor",False,True
4306,"2024-01-30 11:35:47.19667","2024-01-30 13:35:46.093","2024-01-30 11:35:47.205993",234,15,"Standing Desk with Monitor",True,True
4307,"2024-01-30 11:45:42.858104","2024-01-30 12:16:34.395159","2024-01-30 11:45:42.880414",524,3,"Sitting Desk with Monitor",False,True
4308,"2024-01-30 11:47:02.537933","2024-01-30 12:40:53.836888","2024-01-30 11:47:02.547024",245,7,"Sitting Desk with Monitor",False,True
4313,"2024-01-30 12:16:44.400525","2024-01-30 13:22:24.229997","2024-01-30 12:16:44.409878",335,5,"Sitting Desk with Monitor",False,True
4314,"2024-01-30 12:27:19.290538","2024-01-30 13:51:35.4873","2024-01-30 12:27:19.297489",615,2,"Sitting Desk with Monitor",False,True
4315,"2024-01-30 12:28:25.722237","2024-01-30 12:56:56.575348","2024-01-30 12:28:25.731886",376,10,"Sitting Desk with Monitor",False,True
4317,"2024-01-30 12:31:22.530893","2024-01-30 13:47:52.474788","2024-01-30 12:31:22.541012",641,17,"Standing Desk with Monitor",True,True
4318,"2024-01-30 12:31:37.663748","2024-01-30 16:11:30.416975","2024-01-30 12:31:37.671913",450,13,"Standing Desk with Monitor",True,True
4319,"2024-01-30 12:39:45.691012","2024-01-30 15:53:10.554715","2024-01-30 12:39:45.699227",285,3,"Sitting Desk with Monitor",False,True
4320,"2024-01-30 12:42:24.63308","2024-01-30 13:32:47.772888","2024-01-30 12:42:24.641916",208,4,"Sitting Desk with Monitor",False,True
4321,"2024-01-30 12:54:14.215831","2024-01-31 16:50:13.094534","2024-01-30 12:54:14.224083",218,7,"Sitting Desk with Monitor",False,True
4322,"2024-01-30 12:54:46.659096","2024-01-30 13:47:28.753377","2024-01-30 12:54:46.668467",68,9,"Sitting Desk with Monitor",False,True
4323,"2024-01-30 13:14:17.00873","2024-01-30 14:29:53.514072","2024-01-30 13:14:17.014348",617,19,"Communal Area Seat",False,False
4324,"2024-01-30 13:35:49.755665","2024-01-30 15:35:48.333","2024-01-30 13:35:49.764072",316,25,"Communal Area Seat",False,False
4325,"2024-01-30 13:36:53.400345","2024-01-30 15:36:51.646","2024-01-30 13:36:53.409136",352,26,"Communal Area Seat",False,False
4328,"2024-01-30 13:45:30.484945","2024-01-30 14:52:19.659077","2024-01-30 13:45:30.492231",370,15,"Standing Desk with Monitor",True,True
4330,"2024-01-30 13:51:07.532415","2024-01-30 15:51:02.905","2024-01-30 13:51:07.540305",362,5,"Sitting Desk with Monitor",False,True
4331,"2024-01-30 13:54:13.362605","2024-01-30 15:54:11.271","2024-01-30 13:54:13.369333",253,11,"Sitting Desk with Monitor",False,True
4332,"2024-01-30 13:55:18.236543","2024-01-30 14:37:47.586453","2024-01-30 13:55:18.245756",624,8,"Sitting Desk with Monitor",False,True
4333,"2024-01-30 13:56:07.751375","2024-01-30 15:12:06.502658","2024-01-30 13:56:07.759644",236,10,"Sitting Desk with Monitor",False,True
4335,"2024-01-30 14:02:51.237165","2024-01-30 15:24:31.809436","2024-01-30 14:02:51.248181",349,0,"Sitting Desk with Monitor",False,True
4336,"2024-01-30 14:04:50.258545","2024-01-30 15:03:23.597768","2024-01-30 14:04:50.266118",613,6,"Sitting Desk with Monitor",False,True
4337,"2024-01-30 14:09:20.708262","2024-01-30 15:26:31.106162","2024-01-30 14:09:20.71799",148,31,"Communal Area Seat",False,False
4338,"2024-01-30 14:15:34.454632","2024-01-30 15:21:39.550651","2024-01-30 14:15:34.462695",533,2,"Sitting Desk with Monitor",False,True
4339,"2024-01-30 14:24:13.321985","2024-01-30 15:12:03.846655","2024-01-30 14:24:13.330668",134,12,"Standing Desk with Monitor",True,True
4340,"2024-01-30 14:33:23.251973","2024-01-30 15:10:37.000743","2024-01-30 14:33:23.262523",108,9,"Sitting Desk with Monitor",False,True
4341,"2024-01-30 14:33:26.715548","2024-01-30 15:04:31.706094","2024-01-30 14:33:26.724085",642,4,"Sitting Desk with Monitor",False,True
4342,"2024-01-30 14:33:38.10683","2024-01-30 15:15:32.839657","2024-01-30 14:33:38.117544",385,1,"Sitting Desk with Monitor",False,True
4345,"2024-01-30 14:53:38.947676","2024-01-30 16:53:34.417","2024-01-30 14:53:38.956949",607,8,"Sitting Desk with Monitor",False,True
4346,"2024-01-30 15:11:26.230515","2024-01-30 17:11:24.772","2024-01-30 15:11:26.238776",234,14,"Standing Desk with Monitor",True,True
4347,"2024-01-30 15:13:05.19855","2024-01-30 16:33:45.905412","2024-01-30 15:13:05.207267",229,15,"Standing Desk with Monitor",True,True
4350,"2024-01-30 15:18:43.30054","2024-01-30 15:55:15.133636","2024-01-30 15:18:43.308295",551,41,"Communal Area Seat",False,False
4351,"2024-01-30 15:19:24.409933","2024-01-30 17:19:22.207","2024-01-30 15:19:24.41864",436,33,"Communal Area Seat",False,False
4352,"2024-01-30 15:19:44.641084","2024-01-30 16:01:26.275155","2024-01-30 15:19:44.650403",284,4,"Sitting Desk with Monitor",False,True
4353,"2024-01-30 15:19:52.757982","2024-01-30 17:19:51.475","2024-01-30 15:19:52.765626",252,10,"Sitting Desk with Monitor",False,True
4354,"2024-01-30 15:22:17.80127","2024-01-30 16:02:37.968734","2024-01-30 15:22:17.811253",615,12,"Standing Desk with Monitor",True,True
4355,"2024-01-30 15:22:34.15184","2024-01-30 16:41:37.537995","2024-01-30 15:22:34.159993",97,7,"Sitting Desk with Monitor",False,True
4356,"2024-01-30 15:22:56.857711","2024-01-30 17:22:52.552","2024-01-30 15:22:56.865761",231,9,"Sitting Desk with Monitor",False,True
4357,"2024-01-30 15:24:44.393823","2024-01-30 16:20:27.068009","2024-01-30 15:24:44.401406",482,24,"Communal Area Seat",False,False
4358,"2024-01-30 15:25:11.783071","2024-01-30 17:25:09.717","2024-01-30 15:25:11.791555",320,35,"Communal Area Seat",False,False
4360,"2024-01-30 15:25:43.333237","2024-01-30 16:32:11.978399","2024-01-30 15:25:43.342525",444,27,"Communal Area Seat",False,False
4361,"2024-01-30 15:26:39.991891","2024-01-30 17:26:37.785","2024-01-30 15:26:40.000317",148,17,"Standing Desk with Monitor",True,True
4362,"2024-01-30 15:26:40.557198","2024-01-30 17:26:39.562","2024-01-30 15:26:40.56588",452,28,"Communal Area Seat",False,False
4363,"2024-01-30 15:27:05.456294","2024-01-30 17:27:00.39","2024-01-30 15:27:05.464016",453,40,"Communal Area Seat",False,False
4364,"2024-01-30 15:27:15.343128","2024-01-30 17:27:13.123","2024-01-30 15:27:15.35055",264,1,"Sitting Desk with Monitor",False,True
4365,"2024-01-30 15:27:49.972578","2024-01-30 17:27:47.82","2024-01-30 15:27:49.984329",228,0,"Sitting Desk with Monitor",False,True
4367,"2024-01-30 15:28:49.450167","2024-01-30 17:28:46.665","2024-01-30 15:28:49.460068",44,18,"Communal Area Seat",False,False
4368,"2024-01-30 15:30:15.043418","2024-01-30 16:53:09.560542","2024-01-30 15:30:15.077741",287,20,"Communal Area Seat",False,False
4369,"2024-01-30 15:30:19.970813","2024-01-30 17:30:15.295","2024-01-30 15:30:19.981516",644,36,"Communal Area Seat",False,False
4370,"2024-01-30 15:31:34.266058","2024-01-30 16:36:28.135458","2024-01-30 15:31:34.273081",307,2,"Sitting Desk with Monitor",False,True
4371,"2024-01-30 15:53:17.170243","2024-01-30 17:53:12.074","2024-01-30 15:53:17.178636",285,3,"Sitting Desk with Monitor",False,True
4373,"2024-01-30 15:55:21.994377","2024-01-30 17:55:20.386","2024-01-30 15:55:22.003578",551,11,"Sitting Desk with Monitor",False,True
4374,"2024-01-30 16:09:34.076919","2024-01-30 17:41:36.503745","2024-01-30 16:09:34.083934",578,16,"Standing Desk with Monitor",True,True
4375,"2024-01-30 16:10:50.982272","2024-01-30 16:47:18.56548","2024-01-30 16:10:50.989946",177,6,"Sitting Desk with Monitor",False,True
4377,"2024-01-30 16:16:30.094894","2024-01-30 16:18:47.637949","2024-01-30 16:16:30.10428",638,21,"Communal Area Seat",False,False
4378,"2024-01-30 16:22:03.257017","2024-01-30 17:41:55.553449","2024-01-30 16:22:03.266528",647,19,"Communal Area Seat",False,False
4380,"2024-01-30 16:32:44.623727","2024-01-30 16:56:17.626356","2024-01-30 16:32:44.632124",434,5,"Sitting Desk with Monitor",False,True
4381,"2024-01-30 16:42:44.538033","2024-01-30 18:00:00","2024-01-30 16:42:44.545213",518,7,"Sitting Desk with Monitor",False,True
4382,"2024-01-30 16:51:07.561908","2024-01-30 18:00:00","2024-01-30 16:51:07.569416",230,4,"Sitting Desk with Monitor",False,True
4384,"2024-01-30 16:53:35.419345","2024-01-30 18:00:00","2024-01-30 16:53:35.426623",306,15,"Standing Desk with Monitor",True,True
4385,"2024-01-30 16:54:17.141651","2024-01-30 18:00:00","2024-01-30 16:54:17.149555",208,6,"Sitting Desk with Monitor",False,True
4386,"2024-01-30 16:54:17.875121","2024-01-30 18:00:00","2024-01-30 16:54:17.881958",346,34,"Communal Area Seat",False,False
4387,"2024-01-30 16:59:08.650532","2024-01-30 18:00:00","2024-01-30 16:59:08.657474",150,5,"Sitting Desk with Monitor",False,True
4388,"2024-01-30 17:00:43.316909","2024-01-30 18:00:00","2024-01-30 17:00:43.324775",352,39,"Communal Area Seat",False,False
4390,"2024-01-30 17:03:16.889048","2024-01-30 18:00:00","2024-01-30 17:03:16.896821",648,8,"Sitting Desk with Monitor",False,True
4391,"2024-01-30 17:44:49.25858","2024-01-30 18:00:00","2024-01-30 17:44:49.26432",134,13,"Standing Desk with Monitor",True,True
4395,"2024-01-31 10:55:28.861278","2024-01-31 12:55:20.172","2024-01-31 10:55:28.868799",316,18,"Communal Area Seat",False,False
4396,"2024-01-31 11:02:17.00477","2024-01-31 13:02:15.906","2024-01-31 11:02:17.012401",252,5,"Sitting Desk with Monitor",False,True
4397,"2024-01-31 11:08:14.759037","2024-01-31 13:08:12.583","2024-01-31 11:08:14.766715",610,3,"Sitting Desk with Monitor",False,True
4398,"2024-01-31 11:39:42.523307","2024-01-31 13:39:35.197","2024-01-31 11:39:42.531226",145,11,"Sitting Desk with Monitor",False,True
4399,"2024-01-31 12:26:49.063832","2024-01-31 13:01:59.187762","2024-01-31 12:26:49.070272",650,7,"Sitting Desk with Monitor",False,True
4400,"2024-01-31 12:40:13.488576","2024-01-31 14:01:55.514909","2024-01-31 12:40:13.495897",230,2,"Sitting Desk with Monitor",False,True
4401,"2024-01-31 12:45:13.807397","2024-01-31 13:29:04.76564","2024-01-31 12:45:13.81712",103,32,"Communal Area Seat",False,False
4404,"2024-01-31 13:19:01.837733","2024-01-31 15:19:00.728","2024-01-31 13:19:01.845178",385,0,"Sitting Desk with Monitor",False,True
4411,"2024-01-31 14:03:12.772448","2024-01-31 16:03:08.988","2024-01-31 14:03:12.779363",613,6,"Sitting Desk with Monitor",False,True
4416,"2024-01-31 14:13:59.028812","2024-01-31 16:13:50.803","2024-01-31 14:13:59.037312",652,7,"Sitting Desk with Monitor",False,True
4417,"2024-01-31 14:14:04.238825","2024-01-31 16:14:03.383","2024-01-31 14:14:04.246892",640,11,"Sitting Desk with Monitor",False,True
4418,"2024-01-31 14:16:46.611752","2024-01-31 16:16:43.507","2024-01-31 14:16:46.617935",638,30,"Communal Area Seat",False,False
4419,"2024-01-31 14:19:07.878156","2024-01-31 19:49:31.812872","2024-01-31 14:19:07.885697",533,27,"Communal Area Seat",False,False
4420,"2024-01-31 14:20:45.000917","2024-01-31 16:20:41.136","2024-01-31 14:20:45.008451",616,28,"Communal Area Seat",False,False
4421,"2024-01-31 14:22:17.432478","2024-01-31 16:07:53.341349","2024-01-31 14:22:17.438747",656,1,"Sitting Desk with Monitor",False,True
4422,"2024-01-31 14:22:44.561515","2024-01-31 16:08:00.105077","2024-01-31 14:22:44.571081",657,4,"Sitting Desk with Monitor",False,True
4423,"2024-01-31 14:23:09.08433","2024-01-31 14:32:54.130829","2024-01-31 14:23:09.091548",607,10,"Sitting Desk with Monitor",False,True
4424,"2024-01-31 14:23:16.28815","2024-01-31 16:23:11.698","2024-01-31 14:23:16.298478",169,3,"Sitting Desk with Monitor",False,True
4425,"2024-01-31 14:25:13.754741","2024-01-31 16:01:00.603209","2024-01-31 14:25:13.762833",658,8,"Sitting Desk with Monitor",False,True
4426,"2024-01-31 14:25:32.174081","2024-01-31 15:35:51.992384","2024-01-31 14:25:32.18259",659,2,"Sitting Desk with Monitor",False,True
4427,"2024-01-31 14:27:53.757085","2024-01-31 14:36:21.541284","2024-01-31 14:27:53.765501",617,25,"Communal Area Seat",False,False
4428,"2024-01-31 14:32:37.747348","2024-01-31 16:25:18.852755","2024-01-31 14:32:37.755242",653,9,"Sitting Desk with Monitor",False,True
4429,"2024-01-31 14:33:02.727008","2024-01-31 16:33:01.488","2024-01-31 14:33:02.734124",607,10,"Sitting Desk with Monitor",False,True
4430,"2024-01-31 14:37:35.640834","2024-01-31 16:37:33.02","2024-01-31 14:37:35.65031",327,16,"Standing Desk with Monitor",True,True
4431,"2024-01-31 14:54:23.442229","2024-01-31 16:54:23.679886","2024-01-31 14:54:23.452963",103,20,"Communal Area Seat",False,False
4432,"2024-01-31 14:55:42.814648","2024-01-31 16:50:41.759496","2024-01-31 14:55:42.824843",602,5,"Sitting Desk with Monitor",False,True
4434,"2024-01-31 15:19:00.728","2024-01-31 16:50:34.734147","2024-01-31 14:58:20.286952",561,0,"Sitting Desk with Monitor",False,True
4437,"2024-01-31 15:01:46.015209","2024-02-01 14:21:33.554341","2024-01-31 15:01:46.024035",253,14,"Standing Desk with Monitor",True,True
4438,"2024-01-31 15:02:08.6783","2024-01-31 17:01:59.652","2024-01-31 15:02:08.686073",311,13,"Standing Desk with Monitor",True,True
4439,"2024-01-31 15:02:28.60916","2024-01-31 15:03:03.381113","2024-01-31 15:02:28.617351",534,17,"Standing Desk with Monitor",True,True
4440,"2024-01-31 15:02:47.330571","2024-01-31 17:02:44.771","2024-01-31 15:02:47.339659",651,38,"Communal Area Seat",False,False
4442,"2024-01-31 15:04:09.05608","2024-01-31 17:04:03.868","2024-01-31 15:04:09.072462",356,17,"Standing Desk with Monitor",True,True
4443,"2024-01-31 15:04:51.334364","2024-01-31 17:04:48.91","2024-01-31 15:04:51.345464",130,12,"Standing Desk with Monitor",True,True
4444,"2024-01-31 15:18:23.925838","2024-01-31 17:18:21.245","2024-01-31 15:18:23.933779",241,15,"Standing Desk with Monitor",True,True
4445,"2024-01-31 15:22:36.700101","2024-01-31 16:50:50.158902","2024-01-31 15:22:36.708159",231,36,"Communal Area Seat",False,False
4446,"2024-01-31 15:24:30.593103","2024-01-31 15:37:37.538811","2024-01-31 15:24:30.602912",230,41,"Communal Area Seat",False,False
4447,"2024-01-31 15:26:35.68054","2024-01-31 15:54:18.280784","2024-01-31 15:26:35.688635",370,35,"Communal Area Seat",False,False
4448,"2024-01-31 15:26:55.9145","2024-01-31 15:57:50.424375","2024-01-31 15:26:55.925902",237,40,"Communal Area Seat",False,False
4449,"2024-01-31 15:29:13.088555","2024-01-31 17:29:10.955","2024-01-31 15:29:13.096941",171,25,"Communal Area Seat",False,False
4451,"2024-01-31 15:29:51.117094","2024-01-31 17:29:50.401","2024-01-31 15:29:51.125332",452,39,"Communal Area Seat",False,False
4452,"2024-01-31 15:30:14.231248","2024-01-31 17:30:10.473","2024-01-31 15:30:14.240709",264,33,"Communal Area Seat",False,False
4453,"2024-01-31 15:30:30.630544","2024-01-31 16:58:26.480988","2024-01-31 15:30:30.642867",521,34,"Communal Area Seat",False,False
4454,"2024-01-31 15:31:42.474031","2024-01-31 16:59:02.928313","2024-01-31 15:31:42.483098",321,21,"Communal Area Seat",False,False
4455,"2024-01-31 15:32:35.672214","2024-01-31 16:59:08.064727","2024-01-31 15:32:35.682157",662,24,"Communal Area Seat",False,False
4456,"2024-01-31 15:33:33.461509","2024-01-31 16:30:02.924112","2024-01-31 15:33:33.474592",193,22,"Communal Area Seat",False,False
4457,"2024-01-31 15:43:24.856953","2024-01-31 16:50:54.573038","2024-01-31 15:43:24.86503",46,2,"Sitting Desk with Monitor",False,True
4458,"2024-01-31 15:55:46.313501","2024-01-31 17:55:43.097","2024-01-31 15:55:46.325166",663,26,"Communal Area Seat",False,False
4460,"2024-01-31 16:04:34.81563","2024-01-31 16:49:27.430287","2024-01-31 16:04:34.82291",68,6,"Sitting Desk with Monitor",False,True
4463,"2024-01-31 16:50:18.029205","2024-01-31 17:13:40.330217","2024-01-31 16:50:18.036191",218,10,"Sitting Desk with Monitor",False,True
4465,"2024-01-31 16:57:47.103967","2024-01-31 18:00:00","2024-01-31 16:57:47.112807",40,16,"Standing Desk with Monitor",True,True
4467,"2024-01-31 17:00:47.0654","2024-01-31 18:00:00","2024-01-31 17:00:47.071415",208,4,"Sitting Desk with Monitor",False,True
4469,"2024-01-31 17:24:52.624255","2024-01-31 18:00:00","2024-01-31 17:24:52.630404",285,3,"Sitting Desk with Monitor",False,True
4470,"2024-02-01 10:00:19.449184","2024-02-01 10:50:45.39038","2024-02-01 10:00:19.456698",132,8,"Sitting Desk with Monitor",False,True
4471,"2024-02-01 10:00:20.227197","2024-02-01 10:47:53.607202","2024-02-01 10:00:20.233055",643,6,"Sitting Desk with Monitor",False,True
4472,"2024-02-01 10:03:12.729325","2024-02-01 12:03:08.928","2024-02-01 10:03:12.736519",668,7,"Sitting Desk with Monitor",False,True
4473,"2024-02-01 10:36:31.043937","2024-02-01 12:17:43.020971","2024-02-01 10:36:31.051587",252,9,"Sitting Desk with Monitor",False,True
4474,"2024-02-01 10:42:12.399788","2024-02-01 11:10:25.301912","2024-02-01 10:42:12.40814",551,10,"Sitting Desk with Monitor",False,True
4475,"2024-02-01 10:43:57.045848","2024-02-01 11:04:41.593822","2024-02-01 10:43:57.055024",245,13,"Standing Desk with Monitor",True,True
4476,"2024-02-01 10:49:41.140331","2024-02-01 12:49:40.165","2024-02-01 10:49:41.147517",230,3,"Sitting Desk with Monitor",False,True
4477,"2024-02-01 10:55:09.237899","2024-02-01 12:17:41.700671","2024-02-01 10:55:09.247451",211,18,"Communal Area Seat",False,False
4478,"2024-02-01 11:05:16.001084","2024-02-01 12:35:53.469955","2024-02-01 11:05:16.011495",607,2,"Sitting Desk with Monitor",False,True
4479,"2024-02-01 11:11:52.773511","2024-02-01 12:17:40.423172","2024-02-01 11:11:52.780361",103,16,"Standing Desk with Monitor",True,True
